,id,name,category,weighted_score
28809,28810,Dolci Gelati Cafe,Desserts,4.570719240761526
28811,28812,Chipotle Mexican Grill (2301 Georgia Ave Nw Unit A),"Healthy, Mexican",4.676373559366938
28813,28814,District Doughnut 1309 5th Street NE,"Desserts, Pastry, Comfort Food",4.766984826701833
28815,28816,Georgetown Pizza &amp; Grill,"Pizza, Kebab, Salads",4.641825467096719
28816,28817,Moorenko's Ice Cream Cafe,"American, Desserts, Ice Cream + Frozen Yogurt",4.570719240761526
28817,28818,Top Spanish Cafe &amp; Catering,"Mediterranean, Seafood, Salads, Desserts, Spanish, Latin American, Healthy",4.570719240761526
28822,28823,Sudhouse Dc,"Burgers, American, Sandwiches",4.570719240761526
28823,28824,Italian Gourmet Deli,"Italian, Deli",4.570719240761526
28824,28825,Outlaw Burger (703 Edgewood Street Northeast),"American, Burgers, Sandwiches",4.570719240761526
28825,28826,Duplex Diner,"Burgers, Sandwich, Desserts, Diner, Sandwich",4.570719240761526
28826,28827,Haute Burger,"Burgers, American, Vegetarian Friendly",4.591430528982322
28829,28830,The Bottom Line,"Burgers, American, Salads, Healthy",4.570719240761526
28833,28834,Munch Box,"Burgers, American, Pizza, Fast Food, American, Comfort Food, Diner, Wings",4.570719240761526
28834,28835,Halal Grill (3728 Georgia Ave NW),"Pizza, Pasta, Salads",4.570719240761526
28835,28836,Burger Buzz,"Pizza, Pasta, Salads",4.570719240761526
28836,28837,Burger 360°,"Pizza, Pasta, Salads, Desserts",4.570719240761526
28837,28838,America's Best Wings (Alabama Ave),"Fast Food, Wings, Chicken, Soul Food",4.440586065868203
28839,28840,Manny &amp; Olga's Pizza (Georgetown),"Burgers, American, Italian, Salads, Pizza, Healthy",4.670734808960707
28842,28843,"TGI Friday's (2036 - Silver Spring, MD)","American, Burgers, Bar Food, Family Meals",4.336524756401721
28843,28844,DC Diner,"Breakfast and Brunch, American, Diner, Sandwich, Exclusive to Eats",4.570719240761526
28844,28845,Felicia &amp;Family food Inc./Soul Kitchen,"American, Breakfast and Brunch, Sandwich, Family Meals",4.570719240761526
28845,28846,Bryson’s,"Breakfast and Brunch, Burgers, Drinks",4.570719240761526
28847,28848,Gueny's Cafe and Market,"Coffee and Tea, American, Breakfast and Brunch",4.570719240761526
28848,28849,Crepe Lena,"Coffee and Tea, American, Breakfast and Brunch",4.570719240761526
28849,28850,Dodah's Kitchen (Mount Rainier),"Vegetarian, Vegan, Soul Food, American, American, Healthy, Sandwich, Sandwiches, Breakfast and Brunch",4.721298443935705
28850,28851,District Rico,"Latin American, Breakfast and Brunch, Mexican",4.716075004612069
28853,28854,Ravenhook Bakehouse,"American, Breakfast and Brunch, Desserts",4.570719240761526
28855,28856,"District Brunchery - Washington, DC","Breakfast and Brunch, American, Sandwiches",4.570719240761526
28856,28857,SOMEWHERE (1239 1st Street SE),"Coffee and Tea, American, Breakfast and Brunch",4.570719240761526
28857,28858,Cracked Eggery (Shaw),"Breakfast and Brunch, American, Sandwiches",4.752334431163065
28859,28860,Rice Bar (409 3rd St),"Korean, Family Meals",4.570719240761526
28860,28861,Roti  (50 Massachusetts Ave),"Sandwich, Salads, Mediterranean, Rice Dishes, Falafel",4.570719240761526
28861,28862,7-Eleven (4223 Fairfax Dr.),"Everyday Essentials, Convenience, Home &amp; Personal Care, Snacks, Pizza, American",4.570719240761526
28863,28864,Wings Street,"Wings, Fried Chicken, American, Comfort Food, Salads, Diner",4.372766123930165
28865,28866,Silver (Cathedral Commons),"Breakfast and Brunch, American, Sandwiches, Family Meals, Burgers, Burgers, Vegan, Vegan Friendly, Group Friendly",4.668355281123196
28870,28871,Muncheez,"Vegetarian, Mediterranean, Salads, Healthy, Group Friendly, Crepe, Lebanese, Exclusive to Eats",4.7681961800457415
28873,28874,Kruba DC Thai &amp; Sushi,"Thai, Sushi, Noodles, Rice &amp; Curry, Family Meals",4.733681339944973
28877,28878,The Game Sports Pub,"Burgers, American, Sandwiches",4.570719240761526
28880,28881,Sushi Hachi,"Sushi, Family Friendly",4.7714049374732115
28883,28884,Quickway (Alabama Ave),"Japanese, Asian, Sushi, Rolls",4.593684962506926
28886,28887,Old City 1 falafel &amp; Shawarma,"Mediterranean, Chicken",4.570719240761526
28888,28889,Mayami Burger,"Burgers, American, Sandwiches, Salads, Chicken, Gluten Free, BBQ, Vegetarian, Vegan, Burgers, Diner",4.570719240761526
28889,28890,Halal Grill Factory (3728 Georgia Ave NW),"Pizza, Salads, Pasta",4.570719240761526
28891,28892,MGM Roast Beef,"Deli, Breakfast and Brunch, Sandwich, Salads, Desserts, Healthy",4.7323160336110295
28894,28895,Sonoma Restaurant and Wine Bar,"Burgers, American, Pizza",4.570719240761526
28895,28896,Panda of DC Asian Cuisine,"Chinese, Asian",4.570719240761526
28896,28897,Little Coco's,"Italian, Salads, Pizza, Healthy",4.708098725587156
28898,28899,Zeitoun,"Mediterranean, Greek, Vegetarian, Healthy",4.570719240761526
28899,28900,Hip Hop Fish &amp; Chicken (Branch Ave),"Comfort Food, American, Wings, Group Friendly",4.348618738846974
28900,28901,Mulan Dumpling,"Salads, Vegetarian Friendly, Seafood, Healthy",4.570719240761526
28902,28903,Cuban &amp; Italia Corner ,"Italian, Pasta, Comfort Food",4.570719240761526
28905,28906,Bindaas,"Indian, Vegetarian, Asian, Healthy",4.642201099312261
28906,28907,Taco City DC,Mexican,4.7181640318927895
28907,28908,Mother Rucker's Subs,"Deli, American, Sandwich",4.647613266783117
28908,28909,Chouquette Chocolates,"American, Desserts, Pastry",4.570719240761526
28909,28910,Hong Kong Carry Out,"Middle Eastern, Wings, Sandwich",4.591225113504314
28910,28911,Sumo Teriyaki ,"Thai, Asian, Noodles",4.570719240761526
28911,28912,7-Eleven (3137 Wilson Blvd),"Everyday Essentials, Convenience, Home &amp; Personal Care, Snacks, Pizza, American",4.570719240761526
28912,28913,Scooped Cookie Dough Bar (2000 5th St NE),"Ice Cream + Frozen Yogurt, Desserts, Kids Friendly",4.570719240761526
28915,28916,Quiznos (Cardozo),"Sandwich, Traditional American, Fast Food",4.570719240761526
28917,28918,Northside Tavern,"Burgers, American, Sandwiches",4.570719240761526
28918,28919,Spicez,"Grocery, Deli, Healthy, Convenience, Everyday Essentials",4.570719240761526
28919,28920,Grand Deli &amp; Cafe (Washington DC),"Sandwiches, American, Healthy",4.570719240761526
28920,28921,Man vs Fries (WAS03-3),"Mexican, Desserts, Fast Food",4.596114654528981
28921,28922,A Bun Deal,"Burgers, American, Fried Chicken, Comfort Food, Diner, Sandwiches",4.570719240761526
28922,28923,Roaming Rooster,"Chicken, Sandwich, American, Comfort Food, Black-owned, Exclusive to Eats, Group Friendly",4.7714049374732115
28923,28924,Thai Orchid’s Kitchen,"Thai, Asian, Noodles, Group Friendly",4.674044285505071
28924,28925,Fire Ass Thai (307 N Glebe Rd),"American, Thai, American, Healthy",4.570719240761526
28925,28926,THAI THAI THAI (307 N Glebe Rd),"American, Thai, Family Meals, American",4.570719240761526
28926,28927,CAVA (1222 Connecticut Ave),"Dinner, Healthy, Salads",4.760281168995163
28927,28928,Meat in a Box,"Middle Eastern, Mediterranean, Pizza",4.570719240761526
28930,28931,DC Sweet Potato (DC),Desserts,4.570719240761526
28931,28932,Harry's Reserve (909 New Jersey Ave Se),"Everyday Essentials, Liquor Stores",4.570719240761526
28932,28933,Cold Stone Creamery (1201 Half Street SE #133),"Ice Cream + Frozen Yogurt, Desserts, Cupcakes",4.659655054671934
28934,28935,Popeyes Louisiana Kitchen,"American, Chicken, Family Meals, Fried Chicken, Comfort Food",4.597452865044615
28935,28936,Mezeh Mediterranean Grill (Capitol Heights),"Mediterranean, Greek, Vegetarian, Desserts, Healthy",4.7399773158885115
28936,28937,Canales Delicatessen,"Italian, Sandwich, Salads",4.570719240761526
28939,28940,Taco Bell (3100 14th Street NW),"Burritos, Fast Food, Mexican",4.597452865044615
28940,28941,Aladdin Sizzler Pizza (3231 Rhode Island Ave),"Pizza, Wings, Pakistani, Halal, Sandwich, Mediterranean, Black-owned, Group Friendly",4.596224842713558
28941,28942,Uncle Kenny's Smokehouse,"BBQ, American, Sandwiches",4.397266533606233
28942,28943,Ampersandwich,"Salad / Sandwiches, American, Comfort Food",4.570719240761526
28943,28944,The Big Melt (703 Edgewood Street Northeast),"Sandwiches, American, Cheese",4.570719240761526
28944,28945,ginger bowls (Healthy Asian Bowls- 5th St),"Vegetarian, Vegan, Healthy",4.570719240761526
28945,28946,The Hot Italian (3928 12th St NE),"Italian, Comfort Food",4.570719240761526
28946,28947,La Michoacana (3809 Rhode Island Ave),"Sandwich, Salads, Mexican, Tacos, Burritos",4.570719240761526
28947,28948,Via Ghibellina,"Italian, Pasta, Comfort Food",4.570719240761526
28948,28949,Acqua Al 2,"Italian, Pasta, Salads",4.570719240761526
28951,28952,Pizza Possessed (3231 Rhode Island Ave),"Pizza, Comfort Food",4.570719240761526
28952,28953,Express Pie Parlor (3231 Rhode Island Ave),"Italian, Pizza, Comfort Food",4.570719240761526
28956,28957,&amp;pizza // Ballston,"Pizza, Italian",4.684428901258913
28957,28958,The Hill Cafe,"Coffee and Tea, American, Breakfast and Brunch",4.570719240761526
28959,28960,7-Eleven (2704 N Washington Bvd),"Everyday Essentials, Convenience, Home &amp; Personal Care, Snacks, Pizza, American",4.570719240761526
28961,28962,City Winery (DC),"Burgers, American, Sandwiches",4.570719240761526
28962,28963,Safeway Express (1855 Wisconsin Ave NW),"Grocery, Everyday Essentials, Convenience",4.570719240761526
28964,28965,Brookland's Finest Bar &amp; Kitchen,"American, Salads, Burgers, Chicken, Seafood, Pasta, Wings, Healthy, Family Friendly, Exclusive to Eats",4.651580434736722
28965,28966,Georgetown Cucina,"Burgers, American, Sandwiches",4.570719240761526
28966,28967,Sweet Sosumba Jamaican Vegan Cafe,"Vegetarian, Caribbean, Jamaican, Vegan, Vegan Friendly, Healthy, Black-owned",4.570719240761526
28967,28968,Kalu’s Seasoning Blends and Catering,"Caribbean, Seafood, Latin American, Allergy Friendly",4.570719240761526
28968,28969,el rincon espanol,"Seafood, Spanish, Desserts",4.570719240761526
28969,28970,AKR Fresh Fresh Fresh Coffee ,"Caribbean, Seafood, Latin American, Allergy Friendly",4.570719240761526
28973,28974,Grits,"Soul Food, American, Chicken",4.570719240761526
28974,28975,Brick Lane Restaurant,"Traditional American, Pizza",4.570719240761526
28975,28976,"Hilo Poke &amp; Sushi (Washington, D.C.)","Japanese, Asian, Sushi, Seafood, Poke",4.570719240761526
28977,28978,Extreme Pizza,"Indian, Vegetarian, Asian",4.570719240761526
28978,28979,Andy's Pizza NOMA,"Pizza, American, Italian",4.735754843008013
28980,28981,HoneyFlower Foods (17th St),"New American, Healthy, Vegetarian Friendly, Vegan, Vegetarian",4.570719240761526
28981,28982,Chicken + Whiskey (Logan Circle),"Peruvian, Venezuelan, Chicken, Healthy, Sandwich, Group Friendly",4.85838097368751
28985,28986,Los Cuates (Georgetown),"Mexican, Desserts, Family Meals",4.570719240761526
28986,28987,The Tender Vendor,"American, Chicken, Fast Food",4.570719240761526
28987,28988,Chef Wings,"Wings, American, Fast Food, Family Meals",4.570719240761526
28989,28990,Hilltopp Cafe,"Vegetarian, Vegan, Healthy, Seafood",4.570719240761526
28990,28991,Point Chaud (NY Ave),"French, Desserts, Exclusive to Eats",4.570719240761526
28991,28992,Fat Fish,"Indian, Vegetarian, Asian, American, Sushi, Seafood, Diner, Pasta, Sandwiches, Soup",4.570719240761526
28993,28994,7-Eleven (3510 N Wilson Blvd),"Everyday Essentials, Convenience, Home &amp; Personal Care, Snacks, Pizza, American",4.570719240761526
28994,28995,Chipotle Mexican Grill (8191 Strawberry Ln),"Healthy, Mexican",4.523817777470698
28995,28996,Bandit Taco,"Mexican, Family Meals, Latin American",4.85838097368751
28996,28997,Food For Life,"Seafood, Vegetarian, Sandwich, Family Meals, Healthy, Black-owned",4.591767775080168
28997,28998,"La Cabana Restaurante - 14th St NW, Washington, DC","Latin American, Mexican, Vegetarian, Family Meals, Healthy",4.570719240761526
28999,29000,Trattoria Alberto (Navy Yard),"Italian, Pasta, Comfort Food, Family Friendly",4.642571911744251
29000,29001,Pizza Mart (Adams Morgan),"Black-owned, Pizza, Wings, American, Fast Food, Italian, Allergy Friendly",4.570719240761526
29003,29004,Pasta City (VR) (3322 Georgia Avenue Northwest),"American, Italian, Pasta",4.570719240761526
29004,29005,Pizza Possessed,"Italian, Pizza, Pasta, American, Chicken",4.570719240761526
29006,29007,Cielo Rojo,"Mexican, Vegan Friendly, Vegetarian Friendly, Allergy Friendly",4.735502773688073
29007,29008,&amp;pizza // Navy Yard,"Pizza, Salads, Sandwich, Group Friendly",4.597425999885352
29008,29009,McDonald's® (5005 Col Pk Arl),"American, Fast Food, Burgers",4.651317100290114
29010,29011,El Pollo Sabroso,"Peruvian, Latin American, Seafood, Chicken, Family Meals, Family Friendly",4.66984759960485
29011,29012,El Pollo Sabroso (Park Road),"Latin American, Seafood, Chicken, Family Meals",4.477700851331591
29012,29013,EXventure Eats,"Burgers, American, Sandwiches, Family Meals, Black-owned",4.570719240761526
29015,29016,GRUBZ,"American, Breakfast and Brunch, Burritos",4.570719240761526
29019,29020,Sticky Finger Diner,"Vegan, Salads, Healthy, Family Meals",4.7445088907419315
29021,29022,DC Stone Pizza,"Pizza, Pasta, Salads, Healthy",4.570719240761526
29022,29023,The Point,"Seafood, Pizza, American",4.570719240761526
29023,29024,Potbelly Sandwich Shop (470 L'Enfant Plaza East SW Promenade Level Suite 801),"Deli, Salads, Sandwich",4.570719240761526
29024,29025,NextDay (2000 5th St NE Washington),"Grocery, Healthy",4.570719240761526
29025,29026,7-Eleven (1501 INDEPENDENCE AVE),"Convenience, Everyday Essentials, Grocery, Snacks, Home &amp; Personal Care",4.662837480097562
29026,29027,Langston Bar &amp; Grille ,"Black-owned, Wings, Sandwich, American, Allergy Friendly",4.570719240761526
29027,29028,Don Lobo's Mexican Grill,Mexican,4.570719240761526
29030,29031,Stellina Pizzeria (Union Market),"Italian, Pasta, Pizza, Exclusive to Eats, Alcohol",4.736004949713799
29031,29032,Heavenly Wings (Capitol Heights),"Wings, American, Hot Dog",4.570719240761526
29032,29033,Starbucks (North Bethesda Market),"Cafe, Coffee &amp; Tea, Breakfast and Brunch, Bakery",4.766984826701833
29033,29034,Hokey Pokey Lamb Burgers And Ice cream ,"Comfort Food, American, BBQ",4.570719240761526
29035,29036,The Wing Bar,"Indian, Vegetarian, Asian, Wings, American",4.570719240761526
29037,29038,7-Eleven (4689 King St),"Everyday Essentials, Convenience, Home &amp; Personal Care, Snacks, Pizza, American",4.570719240761526
29038,29039,Homestead,"American, Burgers, Sandwiches",4.570719240761526
29040,29041,DC MARKET,"Ice Cream &amp; Frozen Yogurt, Comfort Food, Desserts, Everyday Essentials, Convenience, Snacks, Home &amp; Personal Care",4.570719240761526
29041,29042,El Amigo Carry-Out,"Latin American, Mexican, Vegetarian, Healthy",4.570719240761526
29042,29043,Moe's Southwest Grill (4732),"Mexican, Tex Mex, Salads, Healthy",4.672361300544731
29043,29044,Denny's (1250 BLADENSBURG RD NE),"American, Breakfast and Brunch, Coffee and Tea, Diner, Desserts, Salads, Steak, Sandwich, Family Meals, Healthy",4.512577134736908
29044,29045,Simple Bar and Grill,"Pizza, Sandwich, Salads, Healthy",4.570719240761526
29045,29046,The Rail Bar and Grill,"Burgers, American, Sandwiches",4.570719240761526
29046,29047,Baja Fresh Mexican Grill (2800 University Blvd W),"Mexican, Burritos, Tacos, Quesadillas",4.570719240761526
29047,29048,The Bull Bar &amp; Grill,"Latin American, Burgers, Wings",4.570719240761526
29049,29050,Holy Burger,"BBQ, Chicken, Vegetarian, Gluten Free, Vegan",4.570719240761526
29053,29054,Athena Grill,"Mediterranean, Greek, Family Friendly",4.721298443935705
29055,29056,FREAKING GOOD PIZZA (3524 12th St),"American, Pizza, Italian",4.570719240761526
29056,29057,Tesoro,"Seafood, Pizza, Italian",4.570719240761526
29057,29058,Jumbo Slice Pizza,"Pizza, American, Italian, Allergy Friendly",4.570719240761526
29058,29059,JuiceIsLife,"Juice and Smoothies, Healthy, Exclusive to Eats",4.570719240761526
29059,29060,Wrapz,"Sandwiches, American, Healthy",4.570719240761526
29061,29062,California Tortilla (GSA),"Mexican, Bowls, Tacos, Burritos, Kids Friendly, Salads",4.570719240761526
29062,29063,Mae Mae's Cheesesteaks,"BBQ, American, Burgers",4.570719240761526
29063,29064,Kenny's Smokehouse Market,"BBQ, American, Burgers",4.570719240761526
29064,29065,Bar &amp; Bean,"Vegetarian / Vegan, Salads, Healthy, Exclusive to Eats",4.570719240761526
29065,29066,Mama's Kitchen,"Burgers, American, Salads, Pizza, Healthy",4.653828197996852
29067,29068,Silvester's Chicken #1,"Latin American, Tex Mex, Peruvian",4.591430528982322
29069,29070,Charleys Cheesesteaks - Union Station - DC,"Sandwich, Chicken, Steak",4.654989046095478
29071,29072,On A Roll by The Oval Room,"Comfort Food, American, Sandwich",4.570719240761526
29072,29073,Kim Z Nutrition,"Drinks, Healthy, Comfort Food",4.570719240761526
29074,29075,Bar Elena,"American, Burgers, Sandwich",4.570719240761526
29075,29076,Bernardo (Columbia Heights),"Latin American, Salvadorian",4.570719240761526
29076,29077,Casa Dora IV (By La Chiquita),"Latin American, Mexican, Vegetarian",4.570719240761526
29077,29078,Nim Ali Guatemalan Shukos &amp; Antojitos,Latin American: Other,4.570719240761526
29078,29079,El Gran Chaparral,"Mexican, Latin American",4.570719240761526
29079,29080,Ircias Kitchen Restaurant,"Mexican, Latin American, New Mexican",4.570719240761526
29080,29081,Panjeros,"Mexican, Latin American, New Mexican, Exclusive to Eats",4.570719240761526
29081,29082,Fresca Taqueria Rosticeria,"Mexican, Latin American, Exclusive to Eats",4.570719240761526
29082,29083,Taco Assembly (822 H St NE Unit 2),"Mexican, Latin American, Tacos",4.570719240761526
29083,29084,The House of Pupuseria and Tacos (3322 Georgia Avenue Northwest),"Tacos, Mexican, Latin American",4.570719240761526
29085,29086,Cafe Azul Caracas De Ayer,"Latin American, South American, Venezuelan",4.570719240761526
29086,29087,Super Pollo,"Peruvian, Latin American",4.570719240761526
29089,29090,Green Pie Pizza (2000-2018 5th Street NE),"Vegan, Pizza, Italian",4.570719240761526
29092,29093,Chipotle Mexican Grill (4300 Wilson Blvd Ste 100),"Healthy, Mexican",4.594859869743841
29093,29094,Arby's (3317 Donnell Dr),"American, Sandwich, Fast Food, Kids Friendly",4.524200590710923
29094,29095,CVS (256 NORTH GLEBE ROAD),"Everyday Essentials, Convenience, Pharmacy, Snacks",4.570719240761526
29098,29099,My Canton Restaurant,"Seafood, Salads, Mexican, Healthy",4.570719240761526
29099,29100,Chick-fil-A (220 Riggs Rd),"American, Fried Chicken",4.597452865044615
29100,29101,CaliBurger,Burgers,4.570719240761526
29101,29102,Moorenko's,"Desserts, Snacks",4.570719240761526
29104,29105,New York Fire Wings (2000 5th St NE Washington),"American, Chicken, Wings",4.570719240761526
29107,29108,Dunkin' (1739 New Jersey Ave),"Breakfast and Brunch, Donuts",4.69521024924287
29108,29109,Pad Thai Guy (307 N Glebe Rd),"Thai, Asian, Noodles, American",4.570719240761526
29111,29112,RASA (Navy Yard SE),"Indian, Pakistani, Vegetarian Friendly, Healthy, Vegan, Gluten Free, Halal, Desserts, Indian Curry",4.660544215190422
29112,29113,7-Eleven (10508 LEESBURG PKE),"Convenience, Everyday Essentials, Snacks, Home &amp; Personal Care",4.570719240761526
29115,29116,The Vegan Chance,"Vegan, Vegetarian, Burgers, Fast Food, American, Diner",4.483461057153185
29117,29118,Burger King (2000 5TH ST NE),"American, burger, Fast Food",4.443458297370343
29118,29119,District Cheese,"Comfort Food, American, Burgers",4.570719240761526
29121,29122,Five Guys DC-1001 1400 I St,"American, Burgers, Group Friendly",4.75638169997743
29123,29124,The Runaway,"Burgers, American, Sandwiches",4.570719240761526
29124,29125,CVS (1990 K STREET NW),"Everyday Essentials, Convenience, Pharmacy, Snacks",4.570719240761526
29126,29127,7-Eleven (3600 Columbia Pike),"Everyday Essentials, Convenience, Home &amp; Personal Care, Snacks, Pizza, American",4.570719240761526
29127,29128,The Artemis,"American, Burgers, Sandwiches",4.570719240761526
29128,29129,Wendy's  (3900 Georgia Avenue N.W.),"American, Burgers, Fast Food",4.510476828830317
29129,29130,7-Eleven (3003 Columbia Pike),"Everyday Essentials, Convenience, Home &amp; Personal Care, Snacks, Pizza, American",4.570719240761526
29131,29132,Annie Mae's Café,"Southern, American, Comfort Food, Soul Food",4.570719240761526
29134,29135,Hitching Post (Petworth),"Southern, Soul Food, Salads, Healthy, Family Friendly",4.524900981176671
29135,29136,"Starbucks (Eastern Market, 8th Street SE)","Cafe, Coffee &amp; Tea, Breakfast and Brunch, Bakery",4.724201609776418
29136,29137,EllaRay's Cafe,"American, Sandwich, Chicken",4.570719240761526
29137,29138,Flavas Of The Culture,"Southern, Salads, Wings, Allergy Friendly",4.570719240761526
29138,29139,Captain Cookie and the Milkman (NorthEast),"Desserts, Allergy Friendly",4.745512894847382
29139,29140,Panda Express (3100 14th Street Nw),"Asian, Chinese, Family Meals, Group Friendly",4.510476828830317
29140,29141,Panera (2001 L Street NW),"Breakfast and Brunch, salad, Sandwich, Family Meals, Pizza, Healthy, American, Chicken",4.758264324288891
29141,29142,CVS (3535 SOUTH JEFFERSON STREET),"Everyday Essentials, Convenience, Pharmacy, Snacks",4.570719240761526
29143,29144,Chow Down DC,"Sushi, Salads, Noodles",4.570719240761526
29144,29145,Taco Bell (7720 Blair Road),"American, Fast Food, wings, Family Meals, Family Friendly",4.570719240761526
29145,29146,Farmbird (H Street Corridor),"Comfort Food, American, Sandwich",4.7474592645479285
29146,29147,Bozzelli's Italian Sandwich Shop,"Deli, Italian, Sandwich, Salads, Pizza, Healthy, Family Meals",4.704355749981922
29147,29148,Vegetarian Kitchen,"Vegetarian, Vegan, Salads, Healthy",4.570719240761526
29148,29149,Busboys and Poets - Anacostia,"Burgers, American, Sandwiches",4.597167041637193
29153,29154,Royal Burger,"Burgers, Sandwich, Afghan, Turkish, Persian, Exclusive to Eats",4.570719240761526
29154,29155,Royal Sandwich Shop,"Sandwich, Afghan, Persian, Turkish, Kids Friendly, Exclusive to Eats",4.570719240761526
29155,29156,Royal Palace Kabob,"Pakistani, Halal, Indian, Mediterranean, Healthy",4.591380082045834
29156,29157,7-Eleven (3338 Gallows Rd),"Everyday Essentials, Convenience, Home &amp; Personal Care, Snacks, Pizza, American",4.570719240761526
29157,29158,KFC (13565 Minnieville Rd.),"American, Fast Food, wings, Family Meals, Family Friendly",4.591380082045834
29159,29160,Five Guys VA-0309 6546 Little River Turnpike,"American, Burgers",4.7466059731166705
29160,29161,Halal Kababhouse ,"Middle Eastern, Sandwich, Arabian",4.570719240761526
29163,29164,7-Eleven (3023 Duke St),"Convenience, Everyday Essentials, Snacks, Home &amp; Personal Care",4.786539296391159
29164,29165,Chipotle Mexican Grill (6242 Little River Tpke Ste A),"Healthy, Mexican",4.595653309314666
29165,29166,McDonald's® (Beauregard),"American, Fast Food, Burgers",4.594594201487071
29168,29169,Chipotle Mexican Grill (6299 Seven Corners Ctr),"Healthy, Mexican",4.701489935788777
29169,29170,Tasting Room Georgetown,"Burgers, American, Sandwiches",4.570719240761526
29170,29171,7-Eleven (4818 N Beauregard),"Everyday Essentials, Convenience, Home &amp; Personal Care, Snacks, Pizza, American",4.570719240761526
29171,29172,CVS (6637 ARLINGTON BLVD.),"Everyday Essentials, Convenience, Pharmacy, Snacks",4.570719240761526
29172,29173,Chipotle Mexican Grill (3556B S Jefferson St),"Healthy, Mexican",4.665686591068146
29173,29174,Walgreens (6717 Richmond Hwy),"Pharmacy, Convenience, Everyday Essentials",4.570719240761526
29174,29175,McDonald's® (Alex-N Hnry/Roys),"American, Fast Food, Burgers, Group Friendly",4.6785786207564
29176,29177,Chipotle Mexican Grill (601 King St),"Healthy, Mexican",4.671927916819547
29177,29178,Paramount Cafe (Crystal City),Sandwich,4.570719240761526
29178,29179,Cafe Soleil,"American, Seafood, Salads, Healthy",4.570719240761526
29179,29180,McDonald's® (Takoma Pk- 6301 New Hampshire Ave),"American, Fast Food, Burgers, Group Friendly",4.595896909428624
29181,29182,Starbucks (Alexandria Commons),"Cafe, Coffee &amp; Tea, Breakfast and Brunch, Bakery",4.700896040108061
29182,29183,7-Eleven (6327 S Kings Hwy),"Everyday Essentials, Convenience, Home &amp; Personal Care, Snacks, Pizza, American",4.570719240761526
29183,29184,McDonald's® (Penn Daw),"American, Fast Food, Burgers",4.517878728487593
29184,29185,McDonald's® (Alexand-Glebe),"American, Fast Food, Burgers",4.728488271068972
29185,29186,CVS (1636 BELLE VIEW BOULEVARD),"Everyday Essentials, Convenience, Pharmacy, Snacks",4.570719240761526
29186,29187,Potbelly Sandwich Shop (1250 Maryland | 189),"Deli, Salads, Sandwich, Healthy",4.570719240761526
29188,29189,7-Eleven (25140 Loudoun County Pkwy),"Everyday Essentials, Convenience, Home &amp; Personal Care, Snacks, Pizza, American",4.570719240761526
29189,29190,Super Mega Dilla (13804 Metrotech Dr),"Mexican, Tex Mex, New American",4.570719240761526
29190,29191,CVS (24795 PINEBROOK RD),"Everyday Essentials, Convenience, Pharmacy, Snacks",4.570719240761526
29191,29192,McDonald's® (43250 DEFENDER DR),"American, Burgers, Fast Food, Group Friendly",4.452390243399742
29193,29194,Mehak Indian Restaurant,"Indian, Vegetarian, Asian, Healthy",4.650509625860161
29194,29195,Starbucks (East Gate Marketplace - Chantilly),"Cafe, Coffee &amp; Tea, Breakfast and Brunch, Bakery",4.570719240761526
29196,29197,CVS (23684 STRICKLAND DRIVE),"Everyday Essentials, Convenience, Pharmacy, Snacks",4.570719240761526
29199,29200,Pizza Hut (151 Cook St),"Fast Food, pizza, wings",4.570719240761526
29203,29204,Arby's (470 Cummings St),"American, Chicken, Sandwiches",4.570719240761526
29206,29207,Arby's (2665 Lee Highway),"Sandwich, American, Fast Food",4.570719240761526
29207,29208,McAlister's Deli (1321 Euclid),"Sandwich, Salads, Chicken, Healthy, Family Meals",4.570719240761526
29208,29209,"Papa Johns (220 Cook Street, E)","PIzza, Wings",4.570719240761526
29209,29210,Subway (1060 W Main St),"Fast Food, Sandwich, American",4.570719240761526
29210,29211,Charleys Cheesesteaks - Abingdon Plaza,"Sandwich, American, Comfort Food",4.570719240761526
29211,29212,KFC (2037 Lee Highway),"American, Fast Food, wings, Family Meals",4.570719240761526
29214,29215,Chicken N' Biscuits by Cracker Barrel (125 Village Circle),"American, Sandwich, Chicken",4.570719240761526
29215,29216,Captain D's (555 Cummings Street),"Seafood, Fast Food, Fish and Chips, American",4.570719240761526
29216,29217,Twisted Tenders (3174 Linden Dr.),"Chicken, Wings, Sandwiches, Comfort Food, Family Meals",4.570719240761526
29217,29218,It's Just Wings (368 Market Center),"American, Fried Chicken, Wings",4.570719240761526
29218,29219,Perkins Restaurant &amp; Bakery (102 E Bristol Rd.),"Breakfast and Brunch, American, Dinner, Bakery",4.570719240761526
29220,29221,Red Lobster  (3167 Linden Drive),"Seafood, American, Family Meals",4.570719240761526
29221,29222,Zaxby's (201 Cabela Drive),"American, Wings, Salads, Healthy, Family Meals",4.570719240761526
29224,29225,Cracker Barrel Old Country Store (125 Village Circle),"American, Breakfast and Brunch, Chicken, Family Meals",4.570719240761526
29225,29226,McDonald's (525 Cummings St),"American, burger, Fast Food",4.570719240761526
29227,29228,Coop &amp; Run (3173 Linden Drive),"American, Fried Chicken",4.570719240761526
29228,29229,Logan's Roadhouse 373 (3174 Linden Drive),"Burgers, American, Sandwiches, Family Meals",4.570719240761526
29229,29230,Wild Burger (240 Falls Blvd.),Burgers,4.570719240761526
